,imdbID,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,rating_cat,genres_code
51512,tt0176415,The Grandfather,El abuelo,1998.0,151.0,Drama,9.0,2058,high,8
18887,tt0051876,The Lone Ranger and the Lost City of Gold,The Lone Ranger and the Lost City of Gold,1958.0,81.0,Western,6.9,684,high,26
2033,tt0016083,The Man on the Box,The Man on the Box,1925.0,80.0,Comedy,5.5,17,middle,5
154293,tt6389300,Be a Man,Adam Bash,2016.0,104.0,Comedy,1.0,123,low,5
79293,tt10178386,No Man's Truth,No Man's Truth,2020.0,123.0,Crime,6.7,36,middle,6
110939,tt18280316,Relative,Relative,2022.0,72.0,Documentary,7.9,16,high,7
42898,tt0114861,White Lies,Vita lögner,1995.0,120.0,Comedy,7.1,122,high,5
149273,tt5591236,The Smart Studios Story,The Smart Studios Story,2016.0,89.0,Documentary,8.8,42,high,7
152836,tt6144536,This is Our Land,Chez nous,2017.0,117.0,Drama,6.6,1139,middle,8
97764,tt1413773,A Bridge Life: Finding Our Way Home,A Bridge Life: Finding Our Way Home,2009.0,57.0,Documentary,7.9,12,high,7
73550,tt0485909,Gamers,Gamers,2006.0,84.0,Comedy,3.6,2275,middle,5
7368,tt0028592,Atlantic Flight,Atlantic Flight,1937.0,59.0,Action,5.8,93,middle,0
115409,tt2047890,The Woodcarver,The Woodcarver,2012.0,96.0,Drama,7.0,493,high,8
44364,tt0119228,Grind,Grind,1997.0,96.0,Romance,8.1,454,high,20
114516,tt1997618,Another Superhero Movie,Another Superhero Movie,2011.0,75.0,Comedy,4.6,507,middle,5
63444,tt0316062,Johnny,Johnny,2003.0,180.0,Action,3.7,1217,middle,0
64815,tt0338418,"Old, New, Borrowed and Blue","Se til venstre, der er en svensker",10.0,90.0,high,5.9,962,middle,20
86028,tt1152827,Super Hybrid,Super Hybrid,2010.0,94.0,Sci-Fi,4.8,1910,middle,21
163406,tt8417346,Magnolia Flowers,Magnolia Flowers,2021.0,65.0,Drama,7.2,20,high,8
98747,tt1438216,Oranges and Sunshine,Oranges and Sunshine,2010.0,105.0,History,8.0,5859,high,13
127481,tt26742554,"Garden City, Kansas","Garden City, Kansas",2023.0,10.0,Documentary,high,11,middle,7
44297,tt0119094,Face/Off,Face/Off,1997.0,138.0,Action,9.9,396251,high,0
33096,tt0086969,Birdy,Birdy,1984.0,120.0,Drama,4.5,24582,middle,8
38775,tt0102535,Night of the Warrior,Night of the Warrior,1991.0,99.0,Action,3.1,371,low,0
138344,tt3800560,Tempestad,Tempestad,2016.0,105.0,Documentary,8.4,848,high,7
64511,tt0331871,Ships of Hope,Los barcos de la esperanza,2000.0,45.0,Documentary,6.4,12,middle,7
86011,tt11525468,Horror Nights,Horror Nights,2020.0,89.0,Horror,6.2,22,middle,14
2346,tt0017159,The Adventures of the Three Reporters,Miss Mend,1926.0,250.0,Adventure,9.0,342,high,2
144623,tt4807008,Expect Delays,Expect Delays,2015.0,85.0,Drama,6.6,15,middle,8
36373,tt0095894,Pound Puppies and the Legend of Big Paw,Pound Puppies and the Legend of Big Paw,1988.0,76.0,Comedy,4.2,690,middle,5
14621,tt0042482,Frenchie,Frenchie,1950.0,81.0,Western,5.5,549,middle,26
58732,tt0254494,The Killing Zone,The Killing Zone,1999.0,92.0,Action,9.5,275,high,0
93920,tt1331300,Crackie,Crackie,2009.0,94.0,Drama,4.7,175,middle,8
125489,tt2512074,"Trust, Greed, Bullets & Bourbon","Trust, Greed, Bullets & Bourbon",2013.0,85.0,Crime,7.2,14,high,6
160384,tt7676320,Until You Untie Me,Hasta que me desates,2017.0,82.0,Romance,6.5,30,middle,20
150910,tt5848862,Sacrilege,Sacrilege,2017.0,96.0,Horror,3.9,341,middle,14
89181,tt12273762,Overrun,Overrun,2021.0,105.0,Crime,4.8,3839,middle,6
47756,tt0139858,Diabolic Wedding,Annabelle Lee,1971.0,85.0,Horror,5.4,10,middle,14
35781,tt0094332,The Witches of Eastwick,The Witches of Eastwick,1987.0,118.0,Comedy,4.0,76276,middle,5
153071,tt6176800,The Essence of Forms,L'essence des formes: Robert Bresson deforme les sens,2010.0,46.0,Documentary,7.4,17,high,7
160402,tt7681112,Yours in Sisterhood,Yours in Sisterhood,2018.0,101.0,History,7.6,84,high,13
61700,tt0291832,Crackerjack,Crackerjack,2002.0,92.0,Sport,7.4,3107,high,22
94970,tt1346307,Recycled Parts,Recycled Parts,2007.0,90.0,Horror,2.6,52,low,14
99770,tt1463158,Big Night,Big Night,2009.0,89.0,Drama,4.9,55,middle,8
26154,tt0068250,God in Heaven... Arizona on Earth,Una bala marcada,1972.0,87.0,Western,6.4,106,middle,26
98641,tt1436036,A Life Ascending,A Life Ascending,2010.0,58.0,Documentary,8.7,21,high,7
7365,tt0028587,Artist and Models,Artists and Models,1937.0,97.0,Comedy,9.4,365,high,5
112173,tt1876451,Sparkle,Sparkle,2012.0,116.0,Drama,3.0,6618,low,8
131213,tt2979888,Room of Faith,Inanc Odasi,2013.0,80.0,Drama,4.7,105,middle,8
109429,tt17640752,The Return of Tanya Tucker: Featuring Brandi Carlile,The Return of Tanya Tucker: Featuring Brandi Carlile,2022.0,108.0,Documentary,7.4,241,high,7
63832,tt0321458,Bitter Heritage,Bitter Heritage,1979.0,122.0,Mystery,8.6,24,high,17
92457,tt13051108,The Fallen Bridge,Duan · Qiao,2022.0,120.0,Crime,8.4,180,high,6
162345,tt8150698,Dead by Dawn,Dead by Dawn,2020.0,85.0,Horror,5.5,267,middle,14
96915,tt1393746,Aftershock,Tang shan da di zhen,2010.0,135.0,History,10.0,9644,high,13
89610,tt12364186,The Wall of Shadows,The Wall of Shadows,2020.0,94.0,Documentary,8.1,137,high,7
45920,tt0125495,Victims of Love,Shuhaddaa el gharam,1944.0,93.81829253746335,Drama,4.3,16,middle,8
88918,tt1220719,Ip Man,Ip Man,2008.0,106.0,Action,8.9,231932,high,0
24827,tt0065146,Love Is a Funny Thing,Un homme qui me plaît,1969.0,115.0,Romance,7.9,724,high,20
114247,tt1986148,The Clear,The Clear,2011.0,93.81829253746335,Drama,7.7,18,high,8
151162,tt5891136,ILY from 38.000 Ft,I Love You from 38000 Feet,2016.0,102.0,Drama,7.9,210,high,8
145466,tt4940336,Risen,Risen,2021.0,109.0,Thriller,1.0,2984,low,24
120666,tt2252114,American Heart,American Heart,2013.0,96.0,Biography,9.1,8,high,4
50806,tt0168631,Innocents,Dark Summer,2000.0,90.0,Crime,1.7,642,low,6
135987,tt3518152,Necroland,Necroland,2020.0,93.81829253746335,Animation,7.7,20,high,3
52547,tt0185284,Do Not Disturb,Do Not Disturb,1999.0,94.0,Thriller,4.4,2705,middle,24
66594,tt0368580,Asambhav,Asambhav,2004.0,139.0,Adventure,5.3,645,middle,2
16644,tt0046754,The Barefoot Contessa,The Barefoot Contessa,1954.0,128.0,Crime,3.8,12314,middle,6
65008,tt0341495,Naked Weapon,Chik loh dak gung,2002.0,92.0,Action,6.0,7992,middle,0
35369,tt0093338,The Kid Brother,Kenny,1987.0,95.0,Biography,4.6,281,middle,4
44441,tt0119373,Inside/Out,Inside/Out,1997.0,115.0,Drama,6.7,91,middle,8
155992,tt6745984,Turf War: Lions and Hippos,Turf War: Lions and Hippos,2009.0,46.0,Documentary,6.5,11,middle,7
131656,tt3031914,The Last Incubus,Ultimul Zburãtor,2014.0,111.0,Fantasy,5.7,116,middle,10
21674,tt0058024,Einer frisst den anderen,Einer frisst den anderen,1964.0,84.0,Crime,7.3,313,high,6
3778,tt0021371,Show Girl in Hollywood,Show Girl in Hollywood,1930.0,80.0,Musical,5.0,396,middle,16
140649,tt4154664,Captain Marvel,Captain Marvel,2019.0,123.0,Sci-Fi,4.1,601655,middle,21
115206,tt2036339,Bats in the Clocktower,Bats in the Clocktower,2011.0,65.0,Thriller,3.9,28,middle,24
60456,tt0279074,EvenHand,EvenHand,2002.0,92.0,Drama,5.9,483,middle,8
16163,tt0045672,A Day to Remember,A Day to Remember,1953.0,92.0,Drama,6.6,269,middle,8
11352,tt0036164,Miss V from Moscow,Miss V from Moscow,1942.0,73.0,Action,4.7,102,middle,0
90492,tt1260365,On the Inside,On the Inside,2011.0,95.0,Thriller,3.9,2153,middle,24
120217,tt2234530,Bratz: Desert Jewelz,Bratz: Desert Jewelz,2012.0,74.0,Animation,7.6,156,high,3
111690,tt18550182,R.M.N.,R.M.N.,2022.0,125.0,Drama,7.8,4721,high,8
105143,tt1600680,Paris Connections,Paris Connections,2010.0,90.0,Mystery,5.1,98,middle,17
14180,tt0041550,A Kiss in the Dark,A Kiss in the Dark,1949.0,87.0,Comedy,7.5,601,high,5
46221,tt0127349,Waking the Dead,Waking the Dead,2000.0,105.0,Romance,5.9,7519,middle,20
145606,tt4959276,The Finest Ever,En Güzeli,2015.0,92.0,Comedy,4.1,271,middle,5
37953,tt0100157,Misery,Misery,1990.0,107.0,Thriller,7.1,231326,high,24
131673,tt3033948,Echoes,Echoes,2014.0,93.0,Thriller,3.5,1565,middle,24
93031,tt1315981,A Single Man,A Single Man,2009.0,99.0,Drama,9.1,116931,high,8
139347,tt3949648,Finding the Adolescence,Shishunki gokko,2014.0,90.0,Drama,9.5,76,high,8
4203,tt0022289,Road to Life,Putyovka v zhizn,1931.0,119.0,Drama,3.5,464,middle,8
8716,tt0031107,Blondie Meets the Boss,Blondie Meets the Boss,1939.0,75.0,Comedy,4.4,400,middle,5
86810,tt11712870,Turn Out the Lights,Turn Out the Lights,2020.0,95.0,Adventure,8.8,10,high,2
99929,tt1467388,Astral City: A Spiritual Journey,Nosso Lar,2010.0,103.0,Fantasy,6.8,3429,high,10
152479,tt6095808,Hooked,Hooked,2017.0,92.0,Drama,6.4,645,middle,8
50639,tt0167237,Knock on Wood,Knock on Wood,1998.0,94.0,Romance,7.5,14,high,20
92466,tt13051800,Genitori vs Influencer,Genitori vs Influencer,2021.0,94.0,Comedy,7.5,493,high,5
114458,tt1993421,The Lotus Pond,The Lotus Pond,2010.0,75.0,Thriller,8.8,24,high,24
116980,tt21099366,My Sister Liv,My Sister Liv,2022.0,71.0,Documentary,10.0,14,high,7
114997,tt2023583,Love and Politics,Love and Politics,2011.0,53.0,Documentary,7.2,15,high,7
157914,tt7158904,Blood Myth,Blood Myth,2019.0,81.0,Horror,1.9,354,low,14
5815,tt0025630,The Party's Over,The Party's Over,1934.0,68.0,Comedy,10.0,23,high,5
56200,tt0219939,The Murder of JFK: A Revisionist History,The Murder of JFK: A Revisionist History,1999.0,180.0,Documentary,5.1,38,middle,7
25730,tt0067254,The Invincible Sword,Yi fu dang guan,1971.0,84.0,Action,6.3,53,middle,0
120861,tt2262073,Scrooge & Marley,Scrooge & Marley,2012.0,91.0,Family,5.3,190,middle,9
39392,tt0104423,Hit the Dutchman,Hit the Dutchman,1992.0,116.0,Crime,1.4,218,low,6
62015,tt0295578,Running Out of Time 2,Am zin 2,2001.0,95.0,Mystery,6.4,1527,middle,17
24558,tt0064603,The Love Bug,The Love Bug,1969.0,108.0,Family,3.4,17279,middle,9
131921,tt3064170,"Hook, Line & Sinker",Sur toute la ligne,2014.0,81.0,Crime,7.2,17,high,6
3246,tt0020101,Little Johnny Jones,Little Johnny Jones,1929.0,74.0,Music,9.6,24,high,15
62415,tt0301171,Shot,Death Shot,1973.0,92.0,Action,5.9,145,middle,0
117391,tt2123170,The Coven,The Coven,2015.0,90.0,Fantasy,2.9,697,low,10
158462,tt7275200,Fishtales 2,Fishtales 2,2017.0,70.0,Animation,5.8,95,middle,3
110465,tt1810798,Last Winter,L'hiver dernier,2011.0,103.0,Drama,6.9,187,high,8
36252,tt0095565,Made in U.S.A.,Made in U.S.A.,1987.0,82.0,Crime,6.9,517,high,6
149374,tt5606616,Riverhead,Riverhead,2016.0,89.0,Drama,5.2,141,middle,8
122879,tt2360390,"2 Francs, 40 Pesetas","2 francos, 40 pesetas",2014.0,10.0,Comedy,high,469,middle,5
28222,tt0073192,"Nevermore, Forever",Jamais plus toujours,1976.0,78.0,Drama,6.7,51,middle,8
9938,tt0033405,Blood and Sand,Blood and Sand,1941.0,125.0,Sport,5.4,3101,middle,22
81144,tt1051906,The Invisible Man,The Invisible Man,2020.0,124.0,Drama,5.6,250084,middle,8
104431,tt15745226,Darby and the Dead,Darby and the Dead,2022.0,100.0,Drama,9.2,1534,high,8
34519,tt0091069,Fortress,Fortress,1985.0,85.0,Thriller,5.4,3471,middle,24
47660,tt0139096,La carcasse et le tord-cou,La carcasse et le tord-cou,1948.0,93.81829253746335,Drama,6.0,10,middle,8
64264,tt0328614,Virgin Blues,Virgin Blues,1974.0,99.0,Drama,5.8,46,middle,8
4180,tt0022251,Pardon Us,Pardon Us,1931.0,56.0,Drama,9.8,2768,high,8
89288,tt12302378,Killer Bee Invasion,Killer Bee Invasion,2020.0,93.81829253746335,Action,3.5,28,middle,0
138641,tt3835314,Savior,Savior,2015.0,127.0,Crime,6.1,25,middle,6
123028,tt2365937,Re-encounter,"Hye-hwa, dong",2010.0,108.0,Drama,6.8,112,high,8
159297,tt7445304,For We Are Many,For We Are Many,2019.0,80.0,Horror,7.2,450,high,14
144693,tt4819510,Chicken People,Chicken People,2016.0,83.0,Comedy,6.5,899,middle,5
1393,tt0013071,The Dictator,The Dictator,1922.0,60.0,Drama,1.0,22,low,8
153549,tt6249970,Family Man,Ayalvar,1993.0,93.81829253746335,Comedy,4.5,27,middle,5
121871,tt2310109,Small Time,Small Time,2014.0,104.0,Drama,10.0,1495,high,8
18228,tt0050422,The Fuzzy Pink Nightgown,The Fuzzy Pink Nightgown,1957.0,87.0,Crime,5.1,671,middle,6
116729,tt2102473,Wild Home,Wild Home,2014.0,75.0,Drama,6.0,7,middle,8
112676,tt1907761,Stanley Ka Dabba,Stanley Ka Dabba,2011.0,96.0,Comedy,7.6,7549,high,5
61522,tt0289911,Dark Carnival,Dark Carnival,1993.0,90.0,Horror,3.5,199,middle,14
2924,tt0019127,Misdeal,Maldone,1928.0,102.0,Drama,6.1,239,middle,8
17780,tt0049353,I've Lived Before,I've Lived Before,1956.0,82.0,Drama,5.1,151,middle,8
18136,tt0050222,Calypso Heat Wave,Calypso Heat Wave,1957.0,86.0,Musical,2.5,96,low,16
52930,tt0188760,Killer Elephants,Killer Elephants,1976.0,83.0,Crime,4.3,78,middle,6
165660,tt9016296,Best Intentions,Les bonnes intentions,2018.0,103.0,Drama,4.7,370,middle,8
48650,tt0148931,Sleepy Eyes of Death: Castle Menagerie,Nemuri Kyôshirô: Akujo-gari,1969.0,82.0,Drama,7.9,131,high,8
16222,tt0045793,From Here to Eternity,From Here to Eternity,1953.0,118.0,Romance,7.4,50287,high,20
156716,tt6890828,"Cometa: Him, His Dog and Their World","Cometa: Him, His Dog and their World",2017.0,10.0,Drama,high,65,middle,8
132041,tt3079752,The Wedding Dress,The Wedding Dress,2014.0,92.0,Drama,9.3,17,high,8
2556,tt0017843,Easy Virtue,Easy Virtue,1927.0,80.0,Romance,8.3,3017,high,20
53523,tt0194813,Persecution,Diogmos,1964.0,100.0,War,7.6,66,high,25
25588,tt0066939,Cut-Throats Nine,Condenados a vivir,1972.0,90.0,Thriller,4.9,1356,middle,24
53350,tt0192796,Wild Gypsies,Wild Gypsies,1969.0,85.0,Drama,1.3,35,low,8
147908,tt5322004,Three Months,Three Months,2022.0,104.0,Comedy,2.8,2260,low,5
74065,tt0495354,Invisible Kitchen,Invisible Kitchen,2001.0,93.81829253746335,Drama,5.7,16,middle,8
151366,tt5923678,The Return of Sherlock Holmes,The Return of Sherlock Holmes,2016.0,69.0,Mystery,1.0,32,low,17
104642,tt1581835,Daydream Nation,Daydream Nation,2010.0,98.0,Drama,6.2,12968,middle,8
125894,tt2547584,The Light Between Oceans,The Light Between Oceans,2016.0,133.0,Drama,7.0,59629,high,8
22359,tt0059539,Once Before I Die,Once Before I Die,1966.0,97.0,Drama,4.2,297,middle,8
30362,tt0079100,The Electric Horseman,The Electric Horseman,1979.0,121.0,Romance,8.2,10200,high,20
30730,tt0080029,Death Magazine: or How to Be a Flowerpot,Das Todesmagazin oder: Wie werde ich ein Blumentopf?,1979.0,76.0,Documentary,3.0,11,low,7
4025,tt0021920,Goldie,Goldie,1931.0,68.0,Comedy,7.1,163,high,5
164741,tt8778296,Just Another Dream,Just Another Dream,2021.0,91.0,Drama,2.4,383,low,8
47339,tt0136690,The Abyss,O Abismo,1977.0,80.0,Drama,7.9,94,high,8
10211,tt0033914,Mob Town,Mob Town,1941.0,60.0,Crime,2.6,57,low,6
41700,tt0111138,The Other Man,Sexual Malice,1994.0,96.0,Thriller,1.0,372,low,24
40588,tt0107816,The Little Apocalypse,La petite apocalypse,1993.0,110.0,Comedy,6.2,380,middle,5
81206,tt10534030,Dramarama,Dramarama,2020.0,91.0,Comedy,7.0,551,high,5
70095,tt0427906,Eleven Men Out,Strákarnir okkar,2005.0,85.0,Romance,4.1,1041,middle,20
135761,tt3497596,The Frog,Zaba,2017.0,78.0,Drama,7.7,361,high,8
14531,tt0042318,Three Feet in a Bed,Casimir,1950.0,87.0,Comedy,4.2,134,middle,5
112483,tt18950650,The Flaming Lips Space Bubble Film,The Flaming Lips Space Bubble Film,2022.0,86.0,Documentary,5.4,39,middle,7
60894,tt0284329,American Mullet,American Mullet,2001.0,52.0,Documentary,9.3,190,high,7
135292,tt3446908,Never Too Old to Meow,Gata Velha Ainda Mia,2014.0,89.0,Drama,6.4,115,middle,8
59136,tt0260394,Step Into the Dark,Yeh boon mou yan see yue si,1998.0,95.0,Horror,8.2,55,high,14
157608,tt7097770,Johnny in Monsterland,Johnny in Monsterland,1990.0,120.0,Horror,7.4,10,high,14
5424,tt0024844,L'Atalante,L'Atalante,1934.0,89.0,Romance,8.5,17266,high,20
37629,tt0099327,A Cry in the Wild,A Cry in the Wild,1990.0,82.0,Adventure,6.1,1139,middle,2
110115,tt1793906,"CERN, or The Factory for the Absolute",CERN neboli Továrna na absolutno,2010.0,58.0,Documentary,8.4,14,high,7
139123,tt3904754,The Princess of France,La princesa de Francia,2014.0,67.0,Romance,6.0,297,middle,20
81431,tt10582354,If I Were the Winter Itself,Si yo fuera el invierno mismo,2019.0,92.0,Drama,5.0,41,middle,8
2605,tt0018016,Hula,Hula,1927.0,64.0,Drama,7.8,289,high,8
26311,tt0068539,It Can Be Done Amigo,Si può fare... amigo,1972.0,109.0,Western,5.9,1647,middle,26
15035,tt0043350,The Blue Veil,The Blue Veil,1951.0,113.0,Drama,8.2,471,high,8
36427,tt0096015,Yuan nu,Yuan nu,1988.0,106.0,Drama,7.0,50,high,8
101592,tt1509269,The Grind,The Grind,2010.0,93.81829253746335,Action,10.0,32,high,0
108561,tt1731697,The Lords of Salem,The Lords of Salem,2012.0,101.0,Horror,7.0,32049,high,14
161356,tt7916914,Through Our Eyes,Through Our Eyes,2018.0,70.0,History,7.3,7,high,13
115305,tt20421722,Paap Punyo,Paap Punyo,2022.0,125.0,Drama,6.0,430,middle,8
16134,tt0045617,This Man Is Dangerous,Cet homme est dangereux,1953.0,92.0,Adventure,7.1,152,high,2
93244,tt1320334,GravyTrain,GravyTrain,2010.0,83.0,Comedy,2.1,531,low,5
133821,tt3266948,Any Day,Any Day,2015.0,100.0,Thriller,6.7,1323,middle,24
61748,tt0292501,Love in the Time of Money,Love in the Time of Money,2002.0,90.0,Drama,3.7,735,middle,8
64627,tt0334786,To Liberate Shanghai,Zhan Shanghai,1959.0,93.81829253746335,War,8.7,25,high,25
43745,tt0117464,Horrible High Heels,Yan pei go jang haai,1996.0,97.0,Crime,6.1,172,middle,6
8620,tt0030920,Up the River,Up the River,1938.0,75.0,Comedy,7.4,30,high,5
49402,tt0158070,Impossible on Saturday,Pas question le samedi,1965.0,116.0,Comedy,6.6,55,middle,5
82792,tt1087458,The Subtenant,Kummeli Alivuokralainen,2008.0,104.0,Comedy,5.1,1404,middle,5
90347,tt12564150,Joel D. Wynkoop's the Craiglon Incident,Joel D. Wynkoop's the Craiglon Incident,2021.0,120.0,Sci-Fi,8.9,12,high,21
138856,tt3863182,We Are the Ones,We Are the Ones,2015.0,62.0,War,5.3,13,middle,25
136803,tt3612126,The Grudge,The Grudge,2020.0,94.0,Horror,4.9,28758,middle,14
10964,tt0035421,Ten Gentlemen from West Point,Ten Gentlemen from West Point,1942.0,102.0,History,4.6,332,middle,13
12663,tt0038629,I've Always Loved You,I've Always Loved You,1946.0,117.0,Drama,8.6,358,high,8
163479,tt8433864,Cause of Death,Cause of Death,2018.0,79.0,Thriller,7.6,9,high,24
62856,tt0307509,Still a Brother: Inside the Negro Middle Class,Still a Brother,1968.0,90.0,Documentary,6.8,11,high,7
112946,tt19267078,Sapiosexual,Sapio,2023.0,100.0,Thriller,4.3,51,middle,24
62914,tt0308464,King of the Ants,King of the Ants,2003.0,93.81829253746335,Family,4.9,30,middle,9
127626,tt2689966,Broadway Idiot,Broadway Idiot,2013.0,81.0,Documentary,6.2,764,middle,7
166456,tt9208222,The Holy Heist,The Holy Heist,2020.0,88.0,Drama,7.6,69,high,8
65050,tt0342513,The Synthetic Man,He cheng ren,1988.0,96.0,Sci-Fi,6.5,17,middle,21
75116,tt0800308,Appaloosa,Appaloosa,2008.0,115.0,Crime,3.5,64138,middle,6
85760,tt1146327,A Thousand Oceans,Tausend Ozeane,2008.0,83.0,Drama,7.1,167,high,8
29086,tt0075675,The American Friend,Der amerikanische Freund,1977.0,128.0,Mystery,9.2,18061,high,17
4409,tt0022737,Call Her Savage,Call Her Savage,1932.0,88.0,Drama,8.1,886,high,8
24342,tt0064145,Diary of a Telephone Operator,"Certo, certissimo, anzi... probabile",1969.0,10.0,Comedy,high,186,middle,5
70311,tt0432010,The Queen of Sheba Meets the Atom Man,The Queen of Sheba Meets the Atom Man,1967.0,110.0,Comedy,6.3,60,middle,5
5351,tt0024674,To the Last Man,To the Last Man,1933.0,74.0,Western,6.3,655,middle,26
42379,tt0113359,The Hounds of Riga,Hundarna i Riga,1995.0,106.0,Thriller,5.1,800,middle,24
47117,tt0135136,Horse and Carriage,To amaxaki,1957.0,106.0,Drama,9.3,153,high,8
15953,tt0045162,The Snows of Kilimanjaro,The Snows of Kilimanjaro,1952.0,114.0,Adventure,6.2,5782,middle,2
60963,tt0284978,Cypher,Cypher,2002.0,95.0,Thriller,8.5,31939,high,24
126884,tt2637580,Don't Go to the Reunion,Don't Go to the Reunion,2013.0,75.0,Mystery,5.5,502,middle,17
165650,tt9015168,River Road,River Road,2022.0,88.0,Drama,8.4,2321,high,8
65219,tt0345594,Love at Times Square,Love at Times Square,2003.0,120.0,Drama,2.3,239,low,8
20686,tt0055923,Women of the World,La donna nel mondo,1963.0,110.0,Documentary,5.1,389,middle,7
25744,tt0067283,Justine De Sade,Justine de Sade,1972.0,100.0,Drama,4.3,456,middle,8
17184,tt0047991,Devil Goddess,Devil Goddess,1955.0,70.0,Adventure,5.1,246,middle,2
158936,tt7370188,Nikka Zaildar 2,Nikka Zaildar 2,2017.0,150.0,Drama,6.1,595,middle,8
148763,tt5495122,The Last Supper,Das letzte Mahl,2018.0,80.0,History,10.0,519,high,13
125887,tt2547172,Larry Gaye: Renegade Male Flight Attendant,Larry Gaye: Renegade Male Flight Attendant,2015.0,99.0,Drama,5.5,1544,middle,8
127448,tt2673388,The Scopia Effect,The Scopia Effect,2014.0,130.0,Sci-Fi,2.5,647,low,21
2007,tt0015981,Kit Carson Over the Great Divide,Kit Carson Over the Great Divide,1925.0,62.0,Western,5.6,13,middle,26
21873,tt0058433,Operation Delilah,Operación Dalila,1967.0,87.0,Comedy,4.3,9,middle,5
99365,tt14540764,Endless Rain,Endless Rain,2021.0,117.0,Romance,8.7,419,high,20
110024,tt1789102,Way of Life,Way of Life,2012.0,75.0,Biography,9.2,15,high,4
4153,tt0022182,The Mystery Trooper,The Mystery Trooper,1931.0,195.0,Western,4.5,33,middle,26
95607,tt1361651,A Year and a Day,A Year and a Day,2009.0,74.0,Drama,9.8,11,high,8
120848,tt2261871,My Own Private River,My Own Private River,2012.0,101.0,Documentary,7.3,476,high,7
4206,tt0022293,The Range Feud,The Range Feud,1931.0,64.0,Mystery,5.6,477,middle,17
41124,tt0109576,Death Match,Death Match,1994.0,94.0,Action,1.6,286,low,0
41846,tt0111553,Under Heat,Under Heat,1994.0,92.0,Drama,8.8,79,high,8
123902,tt2398143,Colosio,Colosio: El asesinato,2012.0,100.0,Thriller,9.9,1282,high,24
17706,tt0049196,Eyewitness,Eyewitness,1956.0,82.0,Film-Noir,6.4,330,middle,11
111205,tt1836776,The Prince and the Pauper,The Prince and the Pauper,1962.0,93.0,Adventure,8.9,394,high,2
54742,tt0204364,The Village,Harakara,1975.0,127.0,Drama,7.3,102,high,8
147961,tt5329972,Psychedelia,Psychedelia,2016.0,73.0,Sci-Fi,7.1,33,high,21
80591,tt10423148,Wrong No. 2,Wrong No. 2,2019.0,132.0,Romance,7.0,176,high,20
58876,tt0256666,That Old Dream That Moves,Ce vieux rêve qui bouge,2001.0,51.0,Comedy,8.2,395,high,5
24717,tt0064907,The Royal Hunt of the Sun,The Royal Hunt of the Sun,1969.0,121.0,Drama,7.7,792,high,8
76070,tt0835828,Goodnight Irene,Goodnight Irene,2008.0,98.0,Comedy,10.0,187,high,5
101597,tt15094392,Happier Than Ever: A Love Letter to Los Angeles,Happier Than Ever: A Love Letter to Los Angeles,2021.0,65.0,Music,7.4,1685,high,15
13692,tt0040543,Loaded Pistols,Loaded Pistols,1948.0,78.0,Music,7.3,161,high,15
165922,tt9075038,Fear and Loathing in Aspen,Fear and Loathing in Aspen,2021.0,85.0,Comedy,7.1,450,high,5
52358,tt0183884,This Is Not a Test,This Is Not a Test,1962.0,73.0,Sci-Fi,5.6,867,middle,21
76398,tt0853246,Kicks,Kicks,2007.0,112.0,Crime,5.6,451,middle,6
73929,tt0492714,Our Brand Is Crisis,Our Brand Is Crisis,2005.0,87.0,Documentary,6.3,634,middle,7
23385,tt0061946,A Man Called Dagger,A Man Called Dagger,1968.0,86.0,Action,3.8,135,middle,0
83541,tt11020728,Long Weekend,Long Weekend,2021.0,91.0,Romance,3.8,1974,middle,20
63754,tt0320194,Occident,Occident,2002.0,105.0,Comedy,5.8,2598,middle,5
116472,tt2091243,Bindlestiffs,Bindlestiffs,2012.0,80.0,Adventure,4.5,596,middle,2
77148,tt0904060,"New Guinea, Island of the Cannibals","Nuova Guinea, l'isola dei cannibali",1974.0,10.0,Horror,high,64,middle,14
160993,tt7822416,Ranga,Ranga,2022.0,113.0,Thriller,3.5,271,middle,24
84398,tt11185940,15 Things You Didn't Know About Bigfoot (#1 Will Blow Your Mind),The VICE Guide to Bigfoot,2019.0,83.0,Adventure,5.8,491,middle,2
62730,tt0305583,2 Brothers & a Bride,A Foreign Affair,2003.0,94.0,Drama,5.0,1113,middle,8
118900,tt21830540,Nairobby,Nairobby,2021.0,93.81829253746335,Thriller,7.2,11,high,24
107765,tt17023920,Don't Forget I Love You,Bu yao wang ji wo ai ni,2022.0,126.0,Romance,7.7,71,high,20
123236,tt2374892,Clark: A Gonzomentary,Clark: A Gonzomentary,2013.0,100.0,Comedy,7.9,10,high,5
78015,tt0972380,Inside the Circle,Inside the Circle,2007.0,102.0,Documentary,6.2,52,middle,7
70208,tt0430155,Green Eyes for Anastice,Green Eyes for Anastice,2004.0,93.0,Sci-Fi,6.9,31,high,21
30054,tt0078175,Romans Teresy Hennert,Romans Teresy Hennert,1978.0,83.0,Drama,6.5,20,middle,8
83203,tt1094269,The Hero Mofrad,Pahlevan mofrad,1971.0,93.81829253746335,Adventure,6.7,191,middle,2
149602,tt5643380,Taekwondo,Taekwondo,2016.0,112.0,Romance,5.3,3252,middle,20
